sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau,mes
F,N,N,1,Assalariado,Superior incompleto,Casado,Com os pais,43,20.216438356164385,3.0,74843.8,False,1
F,S,S,0,Assalariado,Fundamental,Casado,Casa,44,1.704109589041096,2.0,525.78,False,1
M,S,N,0,Servidor público,Superior completo,Casado,Estúdio,32,11.435616438356163,2.0,22047.9,False,1
F,S,N,0,Empresário,Superior completo,Casado,Casa,53,4.597260273972603,2.0,1320.42,False,1
F,N,S,0,Pensionista,Superior incompleto,Separado,Casa,66,,1.0,2661.36,False,1
F,N,S,2,Assalariado,Médio,Casado,Casa,42,1.9616438356164383,4.0,3350.47,False,1
F,S,N,2,Assalariado,Superior completo,Casado,Casa,41,14.854794520547944,4.0,8022.92,False,1
M,S,N,1,Assalariado,Superior completo,Casado,Casa,33,4.331506849315068,3.0,2251.7,False,1
M,S,N,2,Assalariado,Médio,Casado,Com os pais,45,1.536986301369863,4.0,1272.36,False,1
M,N,N,0,Empresário,Superior completo,União,Casa,25,0.4493150684931506,2.0,1654.63,False,1
M,N,N,1,Assalariado,Médio,União,Casa,35,3.635616438356165,3.0,1153.4,False,1
F,N,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,2879.74,False,1
M,N,S,0,Servidor público,Médio,Casado,Aluguel,28,6.364383561643836,2.0,7818.83,False,1
M,S,N,2,Assalariado,Médio,Solteiro,Casa,38,7.2,4.0,7188.79,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,30,5.216438356164384,2.0,2852.86,False,1
F,N,N,0,Pensionista,Médio,Viúvo,Governamental,62,,1.0,914.21,False,1
F,N,S,0,Assalariado,Médio,Separado,Casa,49,24.301369863013697,1.0,21311.23,False,1
M,S,N,0,Pensionista,Médio,Casado,Casa,63,,2.0,2251.67,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,38,15.232876712328768,3.0,14220.03,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,1552.14,True,1
M,N,S,1,Empresário,Médio,União,Casa,34,5.767123287671233,1.0,3041.28,True,1
F,N,S,1,Assalariado,Superior completo,Casado,Casa,58,39.65205479452055,3.0,139151.52,False,1
M,S,S,0,Empresário,Superior completo,Casado,Aluguel,26,0.5205479452054794,2.0,5428.14,False,1
M,N,S,0,Empresário,Médio,Casado,Casa,34,11.065753424657537,2.0,28018.59,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,32,5.715068493150685,2.0,4663.04,False,1
M,N,S,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,15779.99,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,26,0.2602739726027397,2.0,732.84,True,1
F,N,S,0,Empresário,Médio,Separado,Casa,49,1.7589041095890412,1.0,1650.09,False,1
F,N,S,0,Pensionista,Médio,Solteiro,Casa,60,,1.0,2574.2,False,1
F,S,S,1,Empresário,Médio,Casado,Casa,42,5.758904109589041,3.0,3794.34,False,1
M,S,N,0,Empresário,Superior completo,Casado,Casa,39,12.693150684931506,2.0,13113.82,False,1
F,N,S,0,Empresário,Superior completo,Casado,Casa,60,1.4328767123287671,2.0,1150.27,False,1
F,S,N,0,Assalariado,Superior incompleto,Casado,Casa,29,3.021917808219178,2.0,1734.15,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,47,6.646575342465753,2.0,5447.38,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,6960.71,False,1
M,S,N,0,Empresário,Médio,Casado,Aluguel,29,4.035616438356165,2.0,4197.2,False,1
F,S,N,2,Assalariado,Superior completo,Casado,Casa,36,1.868493150684932,4.0,1382.69,False,1
F,S,N,0,Empresário,Superior incompleto,Casado,Casa,47,6.4301369863013695,2.0,2017.7,False,1
F,N,S,2,Assalariado,Médio,Separado,Casa,40,6.594520547945206,3.0,4267.3,False,1
F,N,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,1240.65,False,1
F,N,S,1,Assalariado,Superior completo,Casado,Casa,58,39.65205479452055,3.0,565985.89,False,1
F,N,S,1,Empresário,Superior completo,Casado,Casa,31,1.0876712328767124,3.0,11697.59,False,1
M,N,S,1,Empresário,Médio,Casado,Casa,38,0.7534246575342466,3.0,2506.48,False,1
F,N,N,2,Assalariado,Médio,Separado,Casa,39,0.5150684931506849,3.0,1032.32,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,45,1.9506849315068493,2.0,2258.49,False,1
F,N,N,0,Servidor público,Médio,Casado,Casa,57,10.36986301369863,2.0,2979.5,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,58,4.164383561643835,2.0,3480.97,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,31,4.597260273972603,3.0,5280.5,False,1
F,N,S,1,Empresário,Superior completo,Solteiro,Casa,39,1.180821917808219,2.0,2662.73,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,50,12.46027397260274,2.0,13141.05,False,1
F,S,N,2,Assalariado,Médio,Casado,Casa,42,10.389041095890413,4.0,3285.05,False,1
F,N,S,2,Empresário,Médio,Casado,Casa,36,5.101369863013699,4.0,2989.44,False,1
F,S,S,0,Assalariado,Superior completo,Casado,Casa,44,8.106849315068493,2.0,4127.81,False,1
F,S,S,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,238430.41,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,46,8.06027397260274,2.0,4188.83,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,3462.16,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,58,2.7753424657534245,2.0,4688.45,False,1
F,S,S,2,Assalariado,Médio,Casado,Casa,39,5.219178082191781,4.0,2718.95,False,1
F,S,S,2,Assalariado,Superior completo,Casado,Casa,34,13.389041095890413,4.0,6935.75,False,1
M,S,S,0,Servidor público,Médio,Casado,Casa,37,10.12054794520548,2.0,1357.14,False,1
F,S,S,1,Assalariado,Superior completo,Casado,Casa,25,0.4301369863013699,3.0,1275.29,True,1
M,S,S,0,Pensionista,Médio,União,Casa,63,,2.0,1807.92,False,1
F,N,N,2,Assalariado,Superior completo,Solteiro,Casa,35,16.306849315068494,3.0,67406.4,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,48,5.46027397260274,2.0,3665.66,False,1
M,N,S,1,Assalariado,Médio,Casado,Casa,51,4.035616438356165,3.0,4283.87,False,1
F,S,S,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,1530.9,False,1
F,N,S,1,Assalariado,Médio,Casado,Casa,37,6.052054794520548,3.0,2556.98,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,28,2.010958904109589,2.0,1715.04,False,1
F,N,N,0,Assalariado,Superior completo,Separado,Casa,37,5.298630136986302,1.0,3093.25,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,2729.26,False,1
F,N,S,0,Assalariado,Médio,Separado,Casa,52,9.093150684931508,1.0,4465.11,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,55,2.8575342465753426,2.0,5025.48,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,47,14.46027397260274,2.0,30717.76,False,1
M,N,S,1,Empresário,Médio,Casado,Casa,41,11.04931506849315,3.0,3543.35,True,1
F,S,N,0,Assalariado,Médio,Viúvo,Casa,39,3.684931506849315,1.0,1292.41,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,66,,1.0,13991.88,False,1
M,S,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,2487.56,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,52,7.767123287671233,2.0,4196.3,False,1
F,N,N,1,Assalariado,Médio,Casado,Casa,33,9.432876712328769,3.0,3189.5,False,1
M,S,S,1,Assalariado,Médio,Casado,Casa,27,3.0356164383561643,3.0,1404.99,False,1
M,N,S,1,Assalariado,Médio,União,Casa,36,7.473972602739726,3.0,9169.72,False,1
M,S,S,2,Assalariado,Médio,Casado,Casa,39,12.273972602739724,4.0,6423.19,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,57,4.336986301369863,2.0,636.25,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,1164.38,False,1
F,N,N,0,Assalariado,Superior completo,Separado,Casa,47,8.219178082191782,1.0,5910.53,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,39,4.345205479452055,2.0,3947.35,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,30,6.126027397260274,2.0,4304.56,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,1944.46,False,1
M,S,S,3,Assalariado,Médio,Casado,Casa,36,10.04931506849315,5.0,10771.33,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,12425.77,False,1
F,N,S,0,Empresário,Médio,Solteiro,Casa,50,3.802739726027397,1.0,2008.2,False,1
F,N,S,0,Servidor público,Superior completo,Solteiro,Casa,34,8.95890410958904,1.0,2646.28,False,1
F,N,S,0,Assalariado,Médio,Casado,Governamental,42,2.1095890410958904,2.0,587.19,True,1
M,S,S,0,Assalariado,Médio,Casado,Com os pais,44,8.523287671232877,2.0,5126.44,False,1
F,N,S,0,Assalariado,Médio,Viúvo,Casa,39,5.356164383561644,1.0,3196.96,False,1
M,S,S,0,Assalariado,Médio,Casado,Governamental,46,0.96986301369863,2.0,6833.14,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,52,,2.0,2587.63,False,1
F,S,N,0,Assalariado,Superior completo,Casado,Casa,42,1.2684931506849315,2.0,779.12,False,1
F,N,N,1,Servidor público,Superior completo,Casado,Casa,38,6.849315068493151,3.0,2911.35,False,1
M,N,S,0,Assalariado,Médio,Separado,Casa,43,7.967123287671233,1.0,5571.91,False,1
F,S,N,1,Servidor público,Superior completo,Casado,Casa,38,14.712328767123289,3.0,18762.42,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,28,2.010958904109589,2.0,1715.04,False,1
F,S,N,0,Assalariado,Médio,Casado,Casa,52,18.523287671232875,2.0,22024.84,True,1
M,S,S,0,Empresário,Médio,Casado,Casa,49,1.5534246575342463,2.0,2007.5,True,1
M,S,S,0,Assalariado,Superior completo,Casado,Casa,50,7.66027397260274,2.0,2746.75,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,44,23.69041095890411,2.0,19946.32,False,1
F,S,N,0,Empresário,Médio,União,Casa,33,5.375342465753425,2.0,2442.32,False,1
F,N,S,0,Assalariado,Médio,Viúvo,Casa,56,20.02739726027397,1.0,48538.73,False,1
F,S,S,1,Assalariado,Superior completo,Casado,Com os pais,34,1.8794520547945208,3.0,1704.37,False,1
F,N,N,1,Pensionista,Médio,Casado,Casa,27,,3.0,847.4,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,38,8.893150684931507,3.0,2269.03,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,6738.09,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,33,7.435616438356164,2.0,9600.0,False,1
M,N,N,0,Assalariado,Superior completo,Casado,Casa,41,2.912328767123288,2.0,3426.75,False,1
F,N,S,0,Assalariado,Médio,Separado,Casa,53,6.210958904109589,1.0,3407.8,True,1
F,S,N,2,Assalariado,Médio,Casado,Casa,32,4.101369863013699,4.0,6837.91,False,1
M,S,N,2,Assalariado,Médio,Casado,Casa,41,19.67945205479452,4.0,5381.83,False,1
F,N,S,2,Assalariado,Superior incompleto,Casado,Casa,29,5.958904109589041,4.0,3590.74,False,1
F,N,N,0,Assalariado,Superior completo,Separado,Casa,51,4.931506849315069,1.0,1849.14,False,1
F,N,N,1,Assalariado,Médio,Solteiro,Casa,41,1.964383561643836,2.0,2235.14,True,1
F,N,N,0,Assalariado,Médio,Casado,Com os pais,54,3.263013698630137,2.0,2902.74,False,1
M,S,N,2,Assalariado,Superior completo,Casado,Casa,43,18.336986301369866,4.0,9291.52,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,46,13.9013698630137,2.0,9506.75,False,1
F,N,S,1,Assalariado,Médio,Casado,Casa,26,3.008219178082192,3.0,1710.11,False,1
M,S,S,0,Empresário,Superior completo,Casado,Casa,39,8.523287671232877,2.0,4120.16,False,1
M,S,S,3,Assalariado,Médio,Casado,Casa,36,10.04931506849315,5.0,5395.42,False,1
F,S,S,1,Assalariado,Superior completo,Casado,Casa,33,1.9753424657534249,3.0,1507.68,True,1
F,N,S,0,Pensionista,Médio,União,Casa,57,,2.0,2148.52,False,1
M,S,S,0,Assalariado,Superior incompleto,Casado,Casa,29,3.956164383561644,2.0,2479.7,False,1
M,S,N,2,Pensionista,Médio,Casado,Casa,55,,4.0,2527.52,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,4132.52,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,52,8.967123287671233,2.0,13246.89,False,1
F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,54,7.389041095890411,1.0,2331.95,False,1
M,N,S,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,12132.13,False,1
F,N,S,0,Empresário,Superior completo,União,Casa,27,4.178082191780822,2.0,2172.99,False,1
F,N,S,0,Servidor público,Médio,Casado,Casa,49,6.052054794520548,2.0,1606.99,True,1
F,N,S,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,1245.69,False,1
F,N,N,0,Empresário,Médio,Casado,Casa,49,1.2876712328767124,2.0,2442.7,True,1
F,N,S,0,Servidor público,Superior completo,Casado,Casa,43,18.22465753424657,2.0,16707.82,False,1
F,N,S,0,Empresário,Superior completo,Casado,Casa,26,8.432876712328767,2.0,1117.13,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,53,8.893150684931507,2.0,6756.12,False,1
M,S,N,1,Servidor público,Médio,Casado,Casa,36,9.98082191780822,3.0,3743.36,False,1
F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465753,1.0,6695.73,False,1
M,S,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,3670.46,False,1
M,S,N,1,Servidor público,Superior completo,Casado,Casa,39,7.501369863013698,3.0,6249.57,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,32,3.558904109589041,2.0,6813.09,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,39,4.901369863013699,2.0,2773.99,False,1
M,S,S,0,Empresário,Superior completo,Casado,Casa,33,8.967123287671233,2.0,13927.77,False,1
F,N,N,1,Assalariado,Médio,Casado,Casa,42,1.1561643835616435,3.0,666.98,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,33,1.8438356164383565,2.0,2147.48,False,1
M,S,S,2,Assalariado,Superior completo,Casado,Casa,32,3.5753424657534247,4.0,8972.69,False,1
M,S,S,0,Assalariado,Superior completo,Casado,Casa,44,13.082191780821915,2.0,7148.31,False,1
M,N,S,0,Empresário,Médio,Casado,Casa,56,0.6,2.0,1077.31,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,4626.02,True,1
M,S,S,1,Empresário,Médio,Casado,Casa,41,11.627397260273971,3.0,9757.63,False,1
F,N,S,1,Empresário,Médio,Solteiro,Casa,39,20.126027397260277,2.0,14970.91,False,1
F,S,S,0,Assalariado,Superior completo,União,Casa,54,12.131506849315068,2.0,6856.42,False,1
M,N,N,1,Empresário,Fundamental,Casado,Casa,29,6.802739726027397,3.0,1565.72,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,38,10.427397260273972,2.0,4404.03,False,1
F,N,N,1,Assalariado,Médio,Separado,Casa,45,2.7150684931506848,2.0,345.25,False,1
F,S,S,0,Assalariado,Médio,Casado,Governamental,52,16.545205479452054,2.0,12988.49,False,1
F,S,S,1,Servidor público,Médio,Casado,Casa,37,0.5150684931506849,3.0,1162.5,False,1
F,S,S,0,Assalariado,Médio,Casado,Com os pais,41,17.687671232876713,2.0,7464.78,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,42,15.068493150684931,2.0,9157.83,False,1
M,S,N,1,Empresário,Superior completo,Casado,Governamental,42,2.432876712328768,3.0,2435.99,False,1
M,S,S,1,Assalariado,Médio,Solteiro,Casa,40,4.6876712328767125,2.0,4354.24,False,1
F,N,N,2,Assalariado,Médio,União,Casa,34,3.764383561643836,4.0,1147.48,True,1
F,N,S,0,Servidor público,Médio,Solteiro,Casa,53,16.791780821917808,1.0,10975.0,False,1
F,S,S,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,238430.41,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,39,4.210958904109589,2.0,3965.83,False,1
F,S,S,0,Empresário,Médio,Casado,Governamental,45,8.210958904109589,2.0,4538.93,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,30,4.454794520547945,2.0,4301.91,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,63,,1.0,2026.75,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,67,,1.0,3350.42,False,1
F,N,S,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,5189.55,False,1
F,S,N,2,Assalariado,Médio,Casado,Casa,33,0.410958904109589,4.0,2719.34,False,1
F,N,N,0,Pensionista,Médio,Casado,Governamental,58,,2.0,4968.67,False,1
F,S,S,0,Empresário,Superior completo,União,Casa,35,4.964383561643835,2.0,3265.63,False,1
F,N,N,0,Pensionista,Médio,Separado,Casa,58,,1.0,785.06,False,1
M,S,N,0,Empresário,Médio,Casado,Casa,47,9.772602739726029,2.0,17477.57,False,1
F,N,S,0,Assalariado,Médio,Casado,Governamental,48,15.219178082191782,2.0,11774.17,False,1
F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,54,7.389041095890411,1.0,1770.59,True,1
M,N,S,1,Assalariado,Médio,Casado,Casa,44,4.594520547945206,3.0,1671.09,True,1
M,N,N,1,Assalariado,Superior completo,Solteiro,Casa,37,5.123287671232877,2.0,4742.43,True,1
M,S,N,0,Assalariado,Superior completo,Casado,Com os pais,28,1.1945205479452057,2.0,1121.68,False,1
F,N,S,1,Servidor público,Médio,Casado,Casa,40,7.120547945205479,3.0,8343.15,False,1
F,N,N,0,Assalariado,Médio,Solteiro,Casa,51,10.178082191780822,1.0,2427.46,True,1
M,S,S,1,Assalariado,Médio,Casado,Casa,31,10.427397260273972,3.0,7158.98,False,1
F,N,S,1,Servidor público,Superior incompleto,União,Casa,29,9.780821917808218,3.0,5858.24,False,1
F,S,S,2,Assalariado,Superior completo,Casado,Casa,34,13.389041095890413,4.0,8334.5,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,52,,2.0,2394.62,False,1
F,N,N,0,Empresário,Médio,Casado,Casa,47,3.0356164383561643,2.0,1880.41,True,1
F,N,S,0,Assalariado,Médio,Casado,Casa,51,33.33972602739726,2.0,64544.41,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,2232.36,False,1
F,N,S,0,Assalariado,Médio,Solteiro,Casa,54,7.912328767123288,1.0,7925.5,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,45,5.994520547945205,2.0,2855.53,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,8396.39,False,1
F,N,N,0,Assalariado,Médio,Solteiro,Casa,52,32.74246575342466,1.0,43419.45,False,1
F,N,N,0,Servidor público,Médio,Viúvo,Casa,63,1.178082191780822,1.0,1851.25,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,40,1.6794520547945206,2.0,1832.07,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,60,,1.0,2194.23,False,1
F,N,N,0,Pensionista,Superior completo,Separado,Casa,60,,1.0,1301.42,False,1
M,S,S,1,Assalariado,Médio,Separado,Casa,44,2.416438356164384,2.0,2192.24,False,1
F,S,S,0,Empresário,Superior completo,Casado,Casa,51,9.726027397260276,2.0,36651.43,False,1
F,N,S,0,Assalariado,Superior completo,União,Casa,27,8.693150684931506,2.0,4908.78,False,1
F,S,S,0,Assalariado,Médio,União,Casa,40,8.605479452054794,2.0,3941.01,True,1
F,N,S,2,Empresário,Superior completo,Casado,Casa,36,3.627397260273973,4.0,5360.69,False,1
F,N,S,1,Empresário,Médio,Casado,Casa,27,5.3863013698630136,3.0,1383.78,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,31,2.03013698630137,2.0,6413.42,False,1
F,N,N,0,Pensionista,Médio,Separado,Casa,64,,1.0,3123.63,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,48,7.101369863013699,2.0,6793.85,False,1
F,S,N,1,Assalariado,Superior completo,União,Aluguel,34,4.531506849315068,3.0,1826.65,False,1
M,S,N,0,Assalariado,Superior completo,Casado,Casa,35,4.301369863013699,2.0,3493.39,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,55,,2.0,1242.94,True,1
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,3871.97,False,1
M,S,S,0,Assalariado,Fundamental,Solteiro,Casa,32,6.835616438356165,1.0,5661.37,False,1
F,S,S,1,Empresário,Médio,Casado,Casa,30,2.345205479452055,3.0,2482.13,False,1
F,N,S,0,Pensionista,Superior completo,Casado,Casa,54,,2.0,7674.85,False,1
M,N,N,0,Assalariado,Médio,Casado,Casa,52,13.608219178082193,2.0,10049.05,False,1
M,N,S,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,14559.2,False,1
F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,37,9.221917808219178,1.0,2786.99,False,1
F,N,S,0,Assalariado,Médio,União,Casa,56,0.3013698630136986,2.0,1878.48,True,1
F,N,N,1,Assalariado,Médio,Casado,Casa,33,6.090410958904109,3.0,3002.08,False,1
M,N,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,2551.36,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,50,16.33150684931507,2.0,4119.59,False,1
M,S,N,1,Empresário,Médio,Casado,Casa,32,1.5972602739726027,3.0,2575.02,True,1
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,2556.66,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,52,,2.0,4811.45,False,1
F,N,N,0,Empresário,Superior completo,União,Casa,25,0.9287671232876712,2.0,924.98,False,1
M,N,N,2,Assalariado,Médio,Casado,Casa,37,1.178082191780822,4.0,1234.49,True,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,35,5.638356164383562,2.0,2491.93,False,1
F,N,S,2,Assalariado,Médio,União,Casa,37,0.9616438356164384,4.0,682.25,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,3114.32,False,1
F,N,S,0,Empresário,Médio,Solteiro,Aluguel,42,8.860273972602739,1.0,5215.46,False,1
F,N,N,0,Assalariado,Médio,União,Casa,27,5.564383561643836,2.0,680.47,False,1
F,N,S,0,Assalariado,Médio,Solteiro,Casa,29,1.6164383561643836,1.0,2420.36,False,1
F,N,N,2,Assalariado,Médio,Casado,Com os pais,33,6.468493150684932,4.0,3494.54,True,1
F,S,N,2,Empresário,Médio,Casado,Casa,30,7.265753424657534,4.0,1078.81,True,1
M,N,N,0,Assalariado,Médio,Casado,Casa,40,5.717808219178083,2.0,10261.58,False,1
F,N,S,0,Assalariado,Médio,Solteiro,Aluguel,46,1.8438356164383565,1.0,2287.04,False,1
M,N,S,0,Empresário,Médio,Casado,Casa,52,2.9068493150684933,2.0,4763.91,True,1
M,S,N,0,Assalariado,Médio,Solteiro,Casa,25,3.0493150684931507,1.0,2722.92,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,5472.77,False,1
M,N,N,0,Assalariado,Médio,Casado,Com os pais,32,1.704109589041096,2.0,1752.42,False,1
F,N,S,0,Servidor público,Médio,Casado,Casa,52,28.73972602739726,2.0,90784.42,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,61,7.3561643835616435,2.0,5768.79,False,1
F,N,S,0,Pensionista,Médio,União,Casa,57,,2.0,3263.42,False,1
F,S,S,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,3328.61,False,1
F,S,N,1,Assalariado,Médio,União,Casa,33,5.780821917808219,3.0,1617.02,False,1
F,S,N,0,Assalariado,Médio,Casado,Casa,31,5.298630136986302,2.0,1760.29,True,1
F,N,N,0,Assalariado,Médio,Casado,Casa,46,0.2657534246575342,2.0,380.47,True,1
F,N,S,0,Pensionista,Médio,Casado,Casa,67,,2.0,1208.24,True,1
M,S,N,0,Pensionista,Superior completo,Casado,Casa,46,,2.0,3343.12,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,52,8.10958904109589,2.0,6633.69,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,2638.97,False,1
F,N,S,1,Empresário,Médio,Solteiro,Casa,39,20.126027397260277,2.0,14970.91,False,1
F,S,S,2,Empresário,Superior completo,Casado,Casa,38,9.926027397260274,4.0,8349.79,False,1
F,N,S,1,Empresário,Superior completo,Solteiro,Casa,28,2.4657534246575343,2.0,3410.75,False,1
M,S,S,0,Assalariado,Superior completo,Casado,Casa,42,1.0767123287671232,2.0,9158.67,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,40,17.602739726027398,2.0,23807.14,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,690.01,False,1
M,S,N,1,Empresário,Superior completo,Solteiro,Estúdio,59,11.6,2.0,19338.12,False,1
M,N,S,0,Pensionista,Médio,União,Casa,60,,2.0,1283.05,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,57,,1.0,1250.45,False,1
